frame_idx,original_frame_idx,frame_name,timestamp,action,object,mark,segment_no,segment_start_idx,segment_end_idx,segment_start,segment_end
2404,3026,20260316_123324_151902.jpg,20260316_123324_151902,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2405,3027,20260316_123324_185322.jpg,20260316_123324_185322,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2406,3028,20260316_123324_218743.jpg,20260316_123324_218743,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2407,3029,20260316_123324_243676.jpg,20260316_123324_243676,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2408,3030,20260316_123324_276098.jpg,20260316_123324_276098,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2409,3031,20260316_123324_313528.jpg,20260316_123324_313528,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2410,3032,20260316_123324_344459.jpg,20260316_123324_344459,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2411,3033,20260316_123324_377369.jpg,20260316_123324_377369,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2412,3034,20260316_123324_423594.jpg,20260316_123324_423594,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2413,3035,20260316_123324_457819.jpg,20260316_123324_457819,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2414,3036,20260316_123324_489255.jpg,20260316_123324_489255,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2415,3037,20260316_123324_523676.jpg,20260316_123324_523676,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2416,3038,20260316_123324_551122.jpg,20260316_123324_551122,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2417,3039,20260316_123324_584032.jpg,20260316_123324_584032,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2418,3040,20260316_123324_617460.jpg,20260316_123324_617460,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2419,3041,20260316_123324_643903.jpg,20260316_123324_643903,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2420,3042,20260316_123324_676350.jpg,20260316_123324_676350,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2421,3043,20260316_123324_713262.jpg,20260316_123324_713262,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2422,3044,20260316_123324_744211.jpg,20260316_123324_744211,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2423,3045,20260316_123324_776838.jpg,20260316_123324_776838,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2424,3046,20260316_123324_824285.jpg,20260316_123324_824285,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2425,3047,20260316_123324_857882.jpg,20260316_123324_857882,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2426,3048,20260316_123324_890804.jpg,20260316_123324_890804,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2427,3049,20260316_123324_919731.jpg,20260316_123324_919731,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2428,3050,20260316_123324_953324.jpg,20260316_123324_953324,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2429,3051,20260316_123324_984251.jpg,20260316_123324_984251,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2430,3052,20260316_123325_017169.jpg,20260316_123325_017169,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2431,3053,20260316_123325_047100.jpg,20260316_123325_047100,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2432,3054,20260316_123325_080026.jpg,20260316_123325_080026,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2433,3055,20260316_123325_110951.jpg,20260316_123325_110951,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2434,3056,20260316_123325_144889.jpg,20260316_123325_144889,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2435,3057,20260316_123325_176799.jpg,20260316_123325_176799,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2436,3058,20260316_123325_223384.jpg,20260316_123325_223384,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2437,3059,20260316_123325_256806.jpg,20260316_123325_256806,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2438,3060,20260316_123325_293712.jpg,20260316_123325_293712,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2439,3061,20260316_123325_323647.jpg,20260316_123325_323647,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2440,3062,20260316_123325_351583.jpg,20260316_123325_351583,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2441,3063,20260316_123325_381987.jpg,20260316_123325_381987,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2442,3064,20260316_123325_417423.jpg,20260316_123325_417423,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2443,3065,20260316_123325_446352.jpg,20260316_123325_446352,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2444,3066,20260316_123325_481791.jpg,20260316_123325_481791,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2445,3067,20260316_123325_513320.jpg,20260316_123325_513320,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2446,3068,20260316_123325_544846.jpg,20260316_123325_544846,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2447,3069,20260316_123325_576799.jpg,20260316_123325_576799,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2448,3070,20260316_123325_625453.jpg,20260316_123325_625453,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2449,3071,20260316_123325_658887.jpg,20260316_123325_658887,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2450,3072,20260316_123325_690320.jpg,20260316_123325_690320,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2451,3073,20260316_123325_729224.jpg,20260316_123325_729224,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2452,3074,20260316_123325_753686.jpg,20260316_123325_753686,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2453,3075,20260316_123325_783121.jpg,20260316_123325_783121,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2454,3076,20260316_123325_814547.jpg,20260316_123325_814547,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2455,3077,20260316_123325_847973.jpg,20260316_123325_847973,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2456,3078,20260316_123325_879409.jpg,20260316_123325_879409,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2457,3079,20260316_123325_911840.jpg,20260316_123325_911840,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2458,3080,20260316_123325_944872.jpg,20260316_123325_944872,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2459,3081,20260316_123325_977305.jpg,20260316_123325_977305,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2460,3082,20260316_123326_024123.jpg,20260316_123326_024123,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2461,3083,20260316_123326_057047.jpg,20260316_123326_057047,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2462,3084,20260316_123326_089478.jpg,20260316_123326_089478,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2463,3085,20260316_123326_123908.jpg,20260316_123326_123908,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2464,3086,20260316_123326_153351.jpg,20260316_123326_153351,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2465,3087,20260316_123326_184334.jpg,20260316_123326_184334,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2466,3088,20260316_123326_213840.jpg,20260316_123326_213840,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2467,3089,20260316_123326_246329.jpg,20260316_123326_246329,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2468,3090,20260316_123326_277781.jpg,20260316_123326_277781,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2469,3091,20260316_123326_312227.jpg,20260316_123326_312227,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2470,3092,20260316_123326_345133.jpg,20260316_123326_345133,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2471,3093,20260316_123326_379199.jpg,20260316_123326_379199,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2472,3094,20260316_123326_424028.jpg,20260316_123326_424028,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2473,3095,20260316_123326_457951.jpg,20260316_123326_457951,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2474,3096,20260316_123326_485891.jpg,20260316_123326_485891,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2475,3097,20260316_123326_524017.jpg,20260316_123326_524017,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2476,3098,20260316_123326_551470.jpg,20260316_123326_551470,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2477,3099,20260316_123326_583909.jpg,20260316_123326_583909,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2478,3100,20260316_123326_615831.jpg,20260316_123326_615831,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2479,3101,20260316_123326_649040.jpg,20260316_123326_649040,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2480,3102,20260316_123326_679937.jpg,20260316_123326_679937,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2481,3103,20260316_123326_713619.jpg,20260316_123326_713619,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2482,3104,20260316_123326_745222.jpg,20260316_123326_745222,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2483,3105,20260316_123326_776141.jpg,20260316_123326_776141,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2484,3106,20260316_123326_825143.jpg,20260316_123326_825143,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2485,3107,20260316_123326_858582.jpg,20260316_123326_858582,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2486,3108,20260316_123326_888029.jpg,20260316_123326_888029,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2487,3109,20260316_123326_919864.jpg,20260316_123326_919864,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2488,3110,20260316_123326_952789.jpg,20260316_123326_952789,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2489,3111,20260316_123326_982165.jpg,20260316_123326_982165,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2490,3112,20260316_123327_015078.jpg,20260316_123327_015078,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2491,3113,20260316_123327_048985.jpg,20260316_123327_048985,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2492,3114,20260316_123327_076331.jpg,20260316_123327_076331,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2493,3115,20260316_123327_112010.jpg,20260316_123327_112010,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2494,3116,20260316_123327_145438.jpg,20260316_123327_145438,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2495,3117,20260316_123327_176592.jpg,20260316_123327_176592,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2496,3118,20260316_123327_224989.jpg,20260316_123327_224989,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2497,3119,20260316_123327_257424.jpg,20260316_123327_257424,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2498,3120,20260316_123327_288919.jpg,20260316_123327_288919,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2499,3121,20260316_123327_323834.jpg,20260316_123327_323834,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2500,3122,20260316_123327_351288.jpg,20260316_123327_351288,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2501,3123,20260316_123327_382389.jpg,20260316_123327_382389,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2502,3124,20260316_123327_414299.jpg,20260316_123327_414299,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2503,3125,20260316_123327_447734.jpg,20260316_123327_447734,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2504,3126,20260316_123327_479906.jpg,20260316_123327_479906,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2505,3127,20260316_123327_513328.jpg,20260316_123327_513328,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2506,3128,20260316_123327_545239.jpg,20260316_123327_545239,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2507,3129,20260316_123327_576156.jpg,20260316_123327_576156,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2508,3130,20260316_123327_625539.jpg,20260316_123327_625539,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2509,3131,20260316_123327_657454.jpg,20260316_123327_657454,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2510,3132,20260316_123327_699933.jpg,20260316_123327_699933,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2511,3133,20260316_123327_727326.jpg,20260316_123327_727326,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2512,3134,20260316_123327_760715.jpg,20260316_123327_760715,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2513,3135,20260316_123327_785644.jpg,20260316_123327_785644,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2514,3136,20260316_123327_818558.jpg,20260316_123327_818558,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2515,3137,20260316_123327_848735.jpg,20260316_123327_848735,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2516,3138,20260316_123327_879166.jpg,20260316_123327_879166,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2517,3139,20260316_123327_912583.jpg,20260316_123327_912583,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2518,3140,20260316_123327_944021.jpg,20260316_123327_944021,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2519,3141,20260316_123327_994403.jpg,20260316_123327_994403,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2520,3142,20260316_123328_024841.jpg,20260316_123328_024841,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2521,3143,20260316_123328_059259.jpg,20260316_123328_059259,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2522,3144,20260316_123328_090696.jpg,20260316_123328_090696,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2523,3145,20260316_123328_119315.jpg,20260316_123328_119315,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
2524,3146,20260316_123328_155692.jpg,20260316_123328_155692,lock,crimper,none,41,2622,3274,20260316_123310_682195,20260316_123332_426120
