condition,participant,seed,label_space,true_id,sample_name,predicted_id,stage_id,run
S10,A,1,tier3,18,sample_000404,17,2,run_8
S10,A,1,tier3,2,sample_000405,1,2,run_8
S10,A,1,tier3,7,sample_000406,16,2,run_8
S10,A,1,tier3,13,sample_000408,9,2,run_8
S10,A,1,tier3,7,sample_000413,16,2,run_8
S10,A,1,tier3,8,sample_000414,7,2,run_8
S10,A,1,tier3,3,sample_000415,15,2,run_8
S10,A,1,tier3,14,sample_000416,28,2,run_8
S10,A,1,tier3,2,sample_000419,1,2,run_9
S10,A,1,tier3,7,sample_000420,16,2,run_9
S10,A,1,tier3,8,sample_000421,7,2,run_9
S10,A,1,tier3,13,sample_000422,17,2,run_9
S10,A,1,tier3,13,sample_000425,14,2,run_9
S10,A,1,tier3,7,sample_000427,16,2,run_9
S10,A,1,tier3,3,sample_000429,16,2,run_9
S10,A,1,tier3,14,sample_000430,26,2,run_9
S11,A,1,tier3,29,sample_000002,27,1,run_1
S11,A,1,tier3,9,sample_000006,10,1,run_1
S11,A,1,tier3,0,sample_000011,9,1,run_1
S11,A,1,tier3,18,sample_000012,15,2,run_1
S11,A,1,tier3,14,sample_000024,10,2,run_1
S11,A,1,tier3,10,sample_000039,9,2,run_11
S11,A,1,tier3,24,sample_000043,22,3,run_11
S11,A,1,tier3,29,sample_000055,27,1,run_12
S11,A,1,tier3,25,sample_000056,18,1,run_12
S11,A,1,tier3,0,sample_000060,9,1,run_12
S11,A,1,tier3,2,sample_000062,15,2,run_12
S11,A,1,tier3,13,sample_000068,10,2,run_12
S11,A,1,tier3,14,sample_000073,2,2,run_12
S11,A,1,tier3,10,sample_000074,9,2,run_12
S11,A,1,tier3,13,sample_000079,10,2,run_13
S11,A,1,tier3,13,sample_000082,10,2,run_13
S11,A,1,tier3,10,sample_000088,9,2,run_13
S11,A,1,tier3,13,sample_000093,10,2,run_14
S11,A,1,tier3,14,sample_000101,18,2,run_14
S11,A,1,tier3,10,sample_000102,9,2,run_14
S11,A,1,tier3,14,sample_000115,18,2,run_15
S11,A,1,tier3,24,sample_000120,29,3,run_15
S11,A,1,tier3,4,sample_000123,21,3,run_15
S11,A,1,tier3,9,sample_000131,17,1,run_16
S11,A,1,tier3,25,sample_000133,20,1,run_16
S11,A,1,tier3,29,sample_000135,27,1,run_16
S11,A,1,tier3,0,sample_000137,9,1,run_16
S11,A,1,tier3,13,sample_000142,30,2,run_16
S11,A,1,tier3,14,sample_000150,2,2,run_16
S11,A,1,tier3,2,sample_000153,1,2,run_17
S11,A,1,tier3,13,sample_000156,15,2,run_17
S11,A,1,tier3,2,sample_000167,1,2,run_19
S11,A,1,tier3,14,sample_000178,18,2,run_19
S11,A,1,tier3,5,sample_000180,17,3,run_19
S11,A,1,tier3,24,sample_000186,27,3,run_19
S11,A,1,tier3,18,sample_000190,19,2,run_2
S11,A,1,tier3,14,sample_000202,10,2,run_2
S11,A,1,tier3,9,sample_000205,18,1,run_20
S11,A,1,tier3,25,sample_000209,18,1,run_20
S11,A,1,tier3,0,sample_000214,28,1,run_20
S11,A,1,tier3,2,sample_000216,15,2,run_20
S11,A,1,tier3,13,sample_000219,15,2,run_20
S11,A,1,tier3,14,sample_000226,2,2,run_20
S11,A,1,tier3,10,sample_000227,17,2,run_20
S11,A,1,tier3,14,sample_000232,18,2,run_21
S11,A,1,tier3,10,sample_000233,9,2,run_21
S11,A,1,tier3,2,sample_000235,1,2,run_22
S11,A,1,tier3,14,sample_000238,18,2,run_22
S11,A,1,tier3,10,sample_000239,9,2,run_22
S11,A,1,tier3,2,sample_000241,17,2,run_23
S11,A,1,tier3,13,sample_000247,17,2,run_23
S11,A,1,tier3,14,sample_000259,18,2,run_23
S11,A,1,tier3,10,sample_000260,9,2,run_23
S11,A,1,tier3,2,sample_000262,1,2,run_24
S11,A,1,tier3,14,sample_000265,18,2,run_24
S11,A,1,tier3,24,sample_000267,18,3,run_24
S11,A,1,tier3,22,sample_000268,27,3,run_24
S11,A,1,tier3,5,sample_000273,17,3,run_24
S11,A,1,tier3,9,sample_000275,14,1,run_25
S11,A,1,tier3,0,sample_000284,28,1,run_25
S11,A,1,tier3,18,sample_000285,16,2,run_25
S11,A,1,tier3,2,sample_000286,1,2,run_25
S11,A,1,tier3,13,sample_000289,15,2,run_25
S11,A,1,tier3,13,sample_000292,14,2,run_25
S11,A,1,tier3,10,sample_000297,9,2,run_25
S11,A,1,tier3,18,sample_000298,17,2,run_26
S11,A,1,tier3,2,sample_000299,1,2,run_26
S11,A,1,tier3,14,sample_000309,17,2,run_26
S11,A,1,tier3,10,sample_000310,17,2,run_26
S11,A,1,tier3,2,sample_000312,15,2,run_27
S11,A,1,tier3,14,sample_000315,2,2,run_27
S11,A,1,tier3,10,sample_000316,17,2,run_27
S11,A,1,tier3,18,sample_000317,17,2,run_28
S11,A,1,tier3,2,sample_000318,1,2,run_28
S11,A,1,tier3,13,sample_000321,15,2,run_28
S11,A,1,tier3,14,sample_000329,18,2,run_28
S11,A,1,tier3,10,sample_000330,17,2,run_28
S11,A,1,tier3,4,sample_000333,21,3,run_28
S11,A,1,tier3,22,sample_000337,27,3,run_28
S11,A,1,tier3,24,sample_000338,29,3,run_28
S11,A,1,tier3,18,sample_000341,19,2,run_5
S11,A,1,tier3,10,sample_000354,17,2,run_5
S11,A,1,tier3,18,sample_000355,17,2,run_6
S11,A,1,tier3,2,sample_000356,1,2,run_6
S11,A,1,tier3,13,sample_000362,10,2,run_6
S11,A,1,tier3,14,sample_000367,18,2,run_6
S11,A,1,tier3,24,sample_000372,27,3,run_6
S11,A,1,tier3,4,sample_000375,20,3,run_6
S11,A,1,tier3,25,sample_000385,24,1,run_7
S11,A,1,tier3,0,sample_000389,25,1,run_7
S11,A,1,tier3,18,sample_000390,17,2,run_7
S11,A,1,tier3,14,sample_000402,18,2,run_7
S11,A,1,tier3,10,sample_000403,9,2,run_7
S11,A,1,tier3,18,sample_000404,17,2,run_8
S11,A,1,tier3,13,sample_000411,9,2,run_8
S11,A,1,tier3,14,sample_000416,9,2,run_8
S11,A,1,tier3,10,sample_000417,9,2,run_8
S11,A,1,tier3,13,sample_000425,14,2,run_9
S11,A,1,tier3,14,sample_000430,9,2,run_9
S12,A,1,tier3,28,sample_000001,23,1,run_1
S12,A,1,tier3,29,sample_000002,13,1,run_1
S12,A,1,tier3,0,sample_000011,26,1,run_1
S12,A,1,tier3,14,sample_000024,13,2,run_1
S12,A,1,tier3,2,sample_000027,7,2,run_11
S12,A,1,tier3,14,sample_000038,18,2,run_11
S12,A,1,tier3,10,sample_000039,18,2,run_11
S12,A,1,tier3,22,sample_000042,27,3,run_11
S12,A,1,tier3,24,sample_000043,27,3,run_11
S12,A,1,tier3,4,sample_000046,30,3,run_11
S12,A,1,tier3,19,sample_000047,5,3,run_11
S12,A,1,tier3,29,sample_000055,4,1,run_12
S12,A,1,tier3,25,sample_000056,18,1,run_12
S12,A,1,tier3,0,sample_000060,26,1,run_12
S12,A,1,tier3,2,sample_000062,15,2,run_12
S12,A,1,tier3,13,sample_000065,30,2,run_12
S12,A,1,tier3,14,sample_000073,5,2,run_12
S12,A,1,tier3,10,sample_000074,18,2,run_12
S12,A,1,tier3,2,sample_000076,5,2,run_13
S12,A,1,tier3,13,sample_000079,15,2,run_13
S12,A,1,tier3,13,sample_000082,10,2,run_13
S12,A,1,tier3,14,sample_000087,18,2,run_13
S12,A,1,tier3,10,sample_000088,18,2,run_13
S12,A,1,tier3,13,sample_000093,18,2,run_14
S12,A,1,tier3,14,sample_000101,18,2,run_14
S12,A,1,tier3,10,sample_000102,18,2,run_14
S12,A,1,tier3,2,sample_000104,15,2,run_15
S12,A,1,tier3,14,sample_000115,18,2,run_15
S12,A,1,tier3,22,sample_000119,27,3,run_15
S12,A,1,tier3,24,sample_000120,27,3,run_15
S12,A,1,tier3,4,sample_000123,30,3,run_15
S12,A,1,tier3,19,sample_000124,15,3,run_15
S12,A,1,tier3,5,sample_000126,18,3,run_15
S12,A,1,tier3,9,sample_000131,17,1,run_16
S12,A,1,tier3,29,sample_000135,27,1,run_16
S12,A,1,tier3,0,sample_000137,26,1,run_16
S12,A,1,tier3,13,sample_000142,30,2,run_16
S12,A,1,tier3,13,sample_000145,14,2,run_16
S12,A,1,tier3,14,sample_000150,18,2,run_16
S12,A,1,tier3,2,sample_000153,1,2,run_17
S12,A,1,tier3,13,sample_000156,26,2,run_17
S12,A,1,tier3,13,sample_000159,18,2,run_17
S12,A,1,tier3,10,sample_000165,18,2,run_17
S12,A,1,tier3,2,sample_000167,18,2,run_19
S12,A,1,tier3,13,sample_000170,15,2,run_19
S12,A,1,tier3,13,sample_000173,18,2,run_19
S12,A,1,tier3,14,sample_000178,18,2,run_19
S12,A,1,tier3,21,sample_000183,26,3,run_19
S12,A,1,tier3,22,sample_000185,27,3,run_19
S12,A,1,tier3,24,sample_000186,26,3,run_19
S12,A,1,tier3,2,sample_000191,5,2,run_2
S12,A,1,tier3,13,sample_000197,1,2,run_2
S12,A,1,tier3,14,sample_000202,18,2,run_2
S12,A,1,tier3,10,sample_000203,18,2,run_2
S12,A,1,tier3,9,sample_000205,18,1,run_20
S12,A,1,tier3,28,sample_000206,18,1,run_20
S12,A,1,tier3,29,sample_000207,18,1,run_20
S12,A,1,tier3,0,sample_000214,26,1,run_20
S12,A,1,tier3,2,sample_000216,18,2,run_20
S12,A,1,tier3,13,sample_000219,26,2,run_20
S12,A,1,tier3,13,sample_000222,18,2,run_20
S12,A,1,tier3,14,sample_000226,18,2,run_20
S12,A,1,tier3,10,sample_000227,18,2,run_20
S12,A,1,tier3,14,sample_000232,18,2,run_21
S12,A,1,tier3,10,sample_000233,18,2,run_21
S12,A,1,tier3,2,sample_000235,5,2,run_22
S12,A,1,tier3,14,sample_000238,18,2,run_22
S12,A,1,tier3,10,sample_000239,18,2,run_22
S12,A,1,tier3,2,sample_000241,5,2,run_23
S12,A,1,tier3,13,sample_000247,18,2,run_23
S12,A,1,tier3,13,sample_000254,18,2,run_23
S12,A,1,tier3,14,sample_000259,18,2,run_23
S12,A,1,tier3,10,sample_000260,18,2,run_23
S12,A,1,tier3,2,sample_000262,5,2,run_24
S12,A,1,tier3,14,sample_000265,18,2,run_24
S12,A,1,tier3,10,sample_000266,18,2,run_24
S12,A,1,tier3,24,sample_000267,18,3,run_24
S12,A,1,tier3,22,sample_000268,27,3,run_24
S12,A,1,tier3,11,sample_000272,3,3,run_24
S12,A,1,tier3,5,sample_000273,18,3,run_24
S12,A,1,tier3,9,sample_000275,18,1,run_25
S12,A,1,tier3,28,sample_000276,18,1,run_25
S12,A,1,tier3,29,sample_000277,4,1,run_25
S12,A,1,tier3,0,sample_000284,26,1,run_25
S12,A,1,tier3,2,sample_000286,5,2,run_25
S12,A,1,tier3,13,sample_000289,15,2,run_25
S12,A,1,tier3,13,sample_000292,18,2,run_25
S12,A,1,tier3,10,sample_000297,18,2,run_25
S12,A,1,tier3,2,sample_000299,17,2,run_26
S12,A,1,tier3,13,sample_000302,15,2,run_26
S12,A,1,tier3,13,sample_000305,18,2,run_26
S12,A,1,tier3,14,sample_000309,18,2,run_26
S12,A,1,tier3,10,sample_000310,18,2,run_26
S12,A,1,tier3,2,sample_000312,5,2,run_27
S12,A,1,tier3,14,sample_000315,18,2,run_27
S12,A,1,tier3,10,sample_000316,18,2,run_27
S12,A,1,tier3,2,sample_000318,5,2,run_28
S12,A,1,tier3,13,sample_000321,15,2,run_28
S12,A,1,tier3,13,sample_000324,18,2,run_28
S12,A,1,tier3,14,sample_000329,18,2,run_28
S12,A,1,tier3,21,sample_000331,26,3,run_28
S12,A,1,tier3,4,sample_000333,30,3,run_28
S12,A,1,tier3,11,sample_000335,3,3,run_28
S12,A,1,tier3,22,sample_000337,27,3,run_28
S12,A,1,tier3,24,sample_000338,27,3,run_28
S12,A,1,tier3,2,sample_000342,5,2,run_5
S12,A,1,tier3,10,sample_000354,17,2,run_5
S12,A,1,tier3,2,sample_000356,1,2,run_6
S12,A,1,tier3,13,sample_000362,10,2,run_6
S12,A,1,tier3,22,sample_000370,27,3,run_6
S12,A,1,tier3,24,sample_000372,27,3,run_6
S12,A,1,tier3,4,sample_000375,21,3,run_6
S12,A,1,tier3,19,sample_000376,5,3,run_6
S12,A,1,tier3,28,sample_000381,18,1,run_7
S12,A,1,tier3,25,sample_000385,20,1,run_7
S12,A,1,tier3,0,sample_000389,26,1,run_7
S12,A,1,tier3,2,sample_000391,5,2,run_7
S12,A,1,tier3,14,sample_000402,18,2,run_7
S12,A,1,tier3,10,sample_000403,18,2,run_7
S12,A,1,tier3,13,sample_000411,9,2,run_8
S12,A,1,tier3,14,sample_000416,18,2,run_8
S12,A,1,tier3,10,sample_000417,18,2,run_8
S12,A,1,tier3,13,sample_000425,18,2,run_9
S12,A,1,tier3,14,sample_000430,18,2,run_9
S12,A,1,tier3,10,sample_000431,18,2,run_9
